"slice_pos","pi_slice","id","league_id","league_name","league_abbreviation","season_id","season_name","game_id","game_slug","home_team_id","home_team_name","home_team_location","home_team_nickname","home_team_abbreviation","away_team_id","away_team_name","away_team_location","away_team_nickname","away_team_abbreviation","interval_type","inning","clock_seconds","inning_half","home_team_score","away_team_score","total_score","home_away_score_pair","away_home_score_pair","home_team_outcome","away_team_outcome","is_over","started_at","home_team_final_score","away_team_final_score","r"
985,"89","b95862da-637a-4638-971b-3a34610829df","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","4bc838ac-ce02-42bc-8397-55305c491f5f","mlb-2017-nym-mia-2017-04-13-1910","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","regularseason",16,30,"bottom",8,9,17,"89","98","loss","win",FALSE,"2017-04-14 04:10:00+00",8,9,1
986,"08","fe637398-6ea3-4e06-b4d5-53e1cf8eca9f","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","4b5851a9-f157-4670-b9cb-8d6931ac5f7c","mlb-2017-kc-chw-2017-08-13-1310","8572e355-63b6-440c-8cb0-8ef52144b993","Chi. White Sox","Chicago","White Sox","CHW","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","regularseason",3,0,"top",0,8,8,"08","80","loss","win",FALSE,"2017-08-13 23:10:00+00",6,14,1
987,"65","8def030a-5664-4bc6-8ccd-e802a60d440d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","933cbceb-70c5-4932-89fe-ac6be7eedebc","mlb-2018-laa-oak-2018-06-17-1305","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","regularseason",11,30,"bottom",6,5,11,"65","56","win","loss",FALSE,"2018-06-18 01:05:00+00",6,5,1
988,"83","81836121-774e-48a6-a1f7-78a732798b61","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","4dde9d7a-5630-4273-a6d0-b919106a7546","mlb-2017-bal-hou-2017-05-28-1310","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","4745e78b-83e2-4296-ae11-d1330e665667","Baltimore","Baltimore","Orioles","BAL","regularseason",7,0,"top",8,3,11,"83","38","win","loss",FALSE,"2017-05-28 23:10:00+00",8,4,1
989,"26","2c998a65-848d-4d0b-abbe-c9dd52ea667f","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","1cdf17c4-4024-4cb1-8763-265699c3a05a","mlb-2018-tb-bal-2018-04-26-1905","4745e78b-83e2-4296-ae11-d1330e665667","Baltimore","Baltimore","Orioles","BAL","6fb020e3-2ac1-409f-a1d0-5b081ef349a4","Tampa Bay","Tampa Bay","Rays","TB","regularseason",4,0,"top",2,6,8,"26","62","loss","win",FALSE,"2018-04-27 04:05:00+00",5,9,1
990,"45","87a79907-fae9-4fa9-b79a-c8ff2a8b3425","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","70c4e8a2-50d1-4966-a5c5-20405bea1b7f","mlb-2018-nym-la-2018-09-4-1910","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","regularseason",5,30,"bottom",5,4,9,"54","45","win","loss",FALSE,"2018-09-05 07:10:00+00",11,4,1
991,"99","0d7db0ca-da6d-478d-94ae-076de9b80ea6","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","508f7fd8-a4a0-4047-a60d-3e9e7f1eebb0","2016","c4f5ca75-fe27-4460-b073-b590c706e2a5","mlb-2016-la-ari-2016-09-18-1310","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","regularseason",11,0,"top",9,9,18,"99","99","win","loss",FALSE,"2016-09-19 01:10:00+00",10,9,1
992,"58","002c81a9-ad2d-4a65-8447-f767d3fa90f2","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","617f185c-89c6-481d-bcd5-826f608ef389","mlb-2017-col-sd-2017-06-2-1910","418391e8-4725-420d-9303-bd1736c59d7a","San Diego","San Diego","Padres","SD","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","regularseason",9,0,"top",8,5,13,"85","58","win","loss",FALSE,"2017-06-03 07:10:00+00",8,5,1
993,"13","689b271f-a054-4dcb-b26a-03224af94f47","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","7a39e0f3-16b6-46b8-ae80-ea2c961bb4a6","mlb-2017-mia-chc-2017-06-5-1905","fdbaa7e1-bfd6-4b94-a0b2-323884d54a11","Chi. Cubs","Chicago","Cubs","CHC","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","regularseason",9,0,"top",3,1,4,"31","13","win","loss",FALSE,"2017-06-06 05:05:00+00",3,1,1
994,"39","3b3a523a-929b-4f5b-9acc-58eac979e1b0","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","f38e98e3-a985-44c3-a957-a3b0da2ad865","mlb-2018-sf-ari-2018-08-4-1710","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","regularseason",9,0,"top",9,3,12,"93","39","win","loss",FALSE,"2018-08-05 05:10:00+00",9,3,1
995,"04","47da3c0d-7364-47e0-8a96-3ba2d6bf2603","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","47da3c0d-7364-47e0-8a96-3ba2d6bf2603","mlb-2017-kc-cle-2017-08-25-1910","c5fefa38-a256-43fe-8147-008c0f8c2f15","Cleveland","Cleveland","Indians","CLE","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","regularseason",9,0,"end",4,0,4,"40","04","win","loss",TRUE,"2017-08-26 04:10:00+00",4,0,1
996,"78","d4001ea1-c697-4cee-b42a-9bec708505d3","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","3a814829-ba08-409d-a657-e66b9167e048","mlb-2017-min-tor-2017-08-26-1307","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","regularseason",8,0,"top",8,7,15,"87","78","win","loss",FALSE,"2017-08-26 22:07:00+00",10,9,1
997,"02","36923cec-6fdd-4588-a908-35cc1f014c1d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","9e6a4628-b9cf-4b8d-829b-4cd3689fa043","mlb-2018-det-laa-2018-08-8-1307","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","9ab4bef1-ea26-456b-a018-bf2bde1f6599","Detroit","Detroit","Tigers","DET","regularseason",5,0,"top",2,0,2,"20","02","win","loss",FALSE,"2018-08-09 01:07:00+00",6,0,1
998,"75","5c283cbc-cfc2-4444-9804-a9770e3fc3bb","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","8b551e59-a392-4ade-abf5-80296ecafc24","mlb-2017-tor-bal-2017-05-20-1605","4745e78b-83e2-4296-ae11-d1330e665667","Baltimore","Baltimore","Orioles","BAL","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","regularseason",9,0,"top",7,5,12,"75","57","win","loss",FALSE,"2017-05-21 04:35:00+00",7,5,1
999,"90","5422ecf7-1919-481a-982f-937e50e89fda","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","07362d83-c9e5-4899-b211-8ae52cbaa19a","mlb-2018-mil-phi-2018-06-8-1905","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","regularseason",4,0,"top",0,9,9,"09","90","loss","win",FALSE,"2018-06-09 04:05:00+00",4,12,1
1000,"09","cea2dcba-5547-4c8d-a7c1-3b2421c04c1b","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","b82c1a6a-2f8a-413f-9911-d12ad4e19dbd","mlb-2017-tb-bos-2017-09-9-1910","4c2ad3df-a7fd-458d-a412-6e31574a0b7b","Boston","Boston","Red Sox","BOS","6fb020e3-2ac1-409f-a1d0-5b081ef349a4","Tampa Bay","Tampa Bay","Rays","TB","regularseason",9,0,"top",9,0,9,"90","09","win","loss",FALSE,"2017-09-10 04:10:00+00",9,0,1
1001,"94","207a2682-b6ae-4380-a0a9-5d886c3e7c02","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","72662d79-9eed-4edb-9cef-3b4442e92168","mlb-2017-hou-nyy-2017-05-14-1935","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","regularseason",8,0,"top",4,9,13,"49","94","loss","win",FALSE,"2017-05-15 04:35:00+00",7,10,1
1002,"65","d2bd2e85-693f-4286-80ac-ad75d8ea29f2","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","d2bd2e85-693f-4286-80ac-ad75d8ea29f2","mlb-2018-hou-bos-2018-09-9-0400","4c2ad3df-a7fd-458d-a412-6e31574a0b7b","Boston","Boston","Red Sox","BOS","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","regularseason",9,30,"end",6,5,11,"65","56","win","loss",TRUE,"2018-09-10 05:05:00+00",6,5,1
1003,"76","20c0535d-08a4-44ba-99a3-78d6b224d9be","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","20c0535d-08a4-44ba-99a3-78d6b224d9be","mlb-2018-nym-atl-2018-05-29-1935","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","regularseason",9,30,"end",7,6,13,"76","67","win","loss",TRUE,"2018-05-30 04:35:00+00",7,6,1
1004,"40","a840e057-9e66-4733-92f0-3dd2418b0fe0","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","76672ef4-f37c-4549-8674-b13e5c732cc9","mlb-2017-kc-tb-2017-05-9-1910","6fb020e3-2ac1-409f-a1d0-5b081ef349a4","Tampa Bay","Tampa Bay","Rays","TB","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","regularseason",2,0,"top",4,0,4,"40","04","loss","win",FALSE,"2017-05-10 04:10:00+00",6,7,1
1005,"78","00ae4940-273a-47b5-8182-1c77876b00a0","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","00ae4940-273a-47b5-8182-1c77876b00a0","mlb-2017-laa-sea-2017-05-3-1910","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","regularseason",9,0,"end",8,7,15,"87","78","win","loss",TRUE,"2017-05-04 07:10:00+00",8,7,1
1006,"95","3c3ff3d3-b072-47f7-8140-202948d0f02d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","35a9562a-bada-4ea7-84f5-a98b24d47d59","mlb-2018-stl-atl-2018-09-17-1935","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","regularseason",8,0,"top",5,9,14,"59","95","loss","win",FALSE,"2018-09-18 04:35:00+00",6,11,1
1007,"12","a282b47e-3487-471a-af98-adb124443b3e","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","3369ecdc-5908-4e69-bf1b-3c64ccbd1f79","mlb-2017-la-sf-2017-04-25-1915","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","regularseason",7,0,"top",1,2,3,"12","21","loss","win",FALSE,"2017-04-26 07:15:00+00",1,2,1
1008,"69","431a98f4-a266-4ab4-8a89-1d5fa04e6458","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","b5bb2b81-142d-4dfe-ac73-0fcb2d4c2dec","mlb-2017-det-sea-2017-06-22-1910","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","9ab4bef1-ea26-456b-a018-bf2bde1f6599","Detroit","Detroit","Tigers","DET","regularseason",9,0,"top",9,6,15,"96","69","win","loss",FALSE,"2017-06-23 07:10:00+00",9,6,1
1009,"46","8d416e13-1ad3-4f55-aff9-722a2dfc57c0","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","8d416e13-1ad3-4f55-aff9-722a2dfc57c0","mlb-2017-tb-stl-2017-08-26-1815","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","6fb020e3-2ac1-409f-a1d0-5b081ef349a4","Tampa Bay","Tampa Bay","Rays","TB","regularseason",9,30,"end",6,4,10,"64","46","win","loss",TRUE,"2017-08-27 04:15:00+00",6,4,1
1010,"83","5c9ba4bf-176f-401c-bc78-8026415f7ce1","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","b98babe1-e31b-4f51-a95d-8886cae88df9","mlb-2018-phi-mia-2018-09-4-1910","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","regularseason",7,30,"bottom",3,8,11,"38","83","loss","win",FALSE,"2018-09-05 04:10:00+00",4,9,1
1011,"98","0d87652f-9320-487a-823c-01d0b7fc0119","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","802d4837-0a3e-47d2-8c71-656c3032770e","mlb-2017-mia-phi-2017-09-12-1905","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","regularseason",15,30,"bottom",9,8,17,"98","89","win","loss",FALSE,"2017-09-13 04:05:00+00",9,8,1
1012,"35","d64b160d-c177-47cf-b18f-973ec5dbd4f3","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","ddfdeb1c-a8e9-432c-bcee-af8a67235887","mlb-2018-tor-hou-2018-06-27-1310","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","regularseason",5,0,"top",3,5,8,"35","53","win","loss",FALSE,"2018-06-27 23:10:00+00",7,6,1
1013,"25","07da17be-079f-4440-a354-6cd9dfa7b01b","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","603006b5-f062-4c55-9458-62b0286530c2","mlb-2017-nyy-oak-2017-06-17-1305","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","regularseason",6,0,"top",5,2,7,"52","25","win","loss",FALSE,"2017-06-18 01:05:00+00",5,2,1
1014,"95","1c40597a-41e7-47bb-bce7-d69cd778e5d4","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","1c40597a-41e7-47bb-bce7-d69cd778e5d4","mlb-2017-oak-nyy-2017-05-28-1305","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","regularseason",9,0,"end",9,5,14,"95","59","win","loss",TRUE,"2017-05-28 22:05:00+00",9,5,1
1015,"70","06c2e513-b1ca-4fd5-a701-e162a39e2a2c","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","100ed296-6a4f-46bb-becb-6f7c10c3a508","mlb-2018-nyy-tb-2018-09-27-1310","6fb020e3-2ac1-409f-a1d0-5b081ef349a4","Tampa Bay","Tampa Bay","Rays","TB","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","regularseason",5,30,"bottom",0,7,7,"07","70","loss","win",FALSE,"2018-09-27 22:10:00+00",1,12,1
1016,"98","4e4916ca-2071-4e01-a595-044dc00dec16","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","24c4228d-2781-4206-9775-498ff4b15378","mlb-2018-bos-atl-2018-09-5-1210","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","4c2ad3df-a7fd-458d-a412-6e31574a0b7b","Boston","Boston","Red Sox","BOS","regularseason",9,30,"bottom",8,9,17,"89","98","loss","win",FALSE,"2018-09-05 21:10:00+00",8,9,1
1017,"25","640cf388-0ae5-462a-aee3-bc717d68d070","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","640cf388-0ae5-462a-aee3-bc717d68d070","mlb-2017-min-kc-2017-09-9-1815","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","regularseason",9,0,"end",5,2,7,"52","25","win","loss",TRUE,"2017-09-10 04:15:00+00",5,2,1
1018,"82","0fece9ca-9ab4-472a-86b5-df25a01be47e","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","a522e4c5-0ca7-4483-84dc-635fb7ad98f7","mlb-2017-stl-cin-2017-09-20-1910","84e287b3-8aa1-4cb5-bcce-6a0e8ba97f91","Cincinnati","Cincinnati","Reds","CIN","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","regularseason",6,0,"top",2,8,10,"28","82","loss","win",FALSE,"2017-09-21 04:10:00+00",2,9,1
1019,"26","de0b4fc1-1758-4f73-9699-4a2379c8559e","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","ee6d543b-7e1a-4e9f-803c-51853ae697e4","mlb-2018-mil-stl-2018-08-18-1815","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","regularseason",8,0,"top",6,2,8,"62","26","win","loss",FALSE,"2018-08-19 04:15:00+00",7,2,1
1020,"20","88f40ef2-159d-426f-bdb5-54bf994eb253","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","34316455-224c-49cb-8610-a45f492b026f","mlb-2018-mil-pit-2018-07-14-1605","0644a90f-96ca-4d20-b83a-a6008462f89c","Pittsburgh","Pittsburgh","Pirates","PIT","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","regularseason",3,30,"bottom",2,0,2,"20","02","win","loss",FALSE,"2018-07-14 21:35:00+00",2,1,1
1021,"52","4412df25-704a-4685-b110-81e11a4bd020","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","4412df25-704a-4685-b110-81e11a4bd020","mlb-2018-was-col-2018-09-28-1810","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","9ebc3cf3-9559-4b74-b8ad-f15f2c5eae71","Washington","Washington","Nationals","WAS","regularseason",9,0,"end",5,2,7,"52","25","win","loss",TRUE,"2018-09-29 05:10:00+00",5,2,1
1022,"24","ad5f293e-476c-4863-9281-b25b623f6907","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","40b2eb43-4ac6-48a1-ac9a-2da59674d108","mlb-2018-tex-tor-2018-04-29-1307","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","regularseason",6,30,"bottom",4,2,6,"42","24","win","loss",FALSE,"2018-04-29 22:07:00+00",7,2,1
1023,"89","cff9502c-ffc1-4f07-a79c-c6c3ec9b92dc","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","b2527e15-6ee4-4813-be91-9288886ec4a7","mlb-2017-atl-was-2017-06-12-1905","9ebc3cf3-9559-4b74-b8ad-f15f2c5eae71","Washington","Washington","Nationals","WAS","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","regularseason",8,0,"top",9,8,17,"98","89","loss","win",FALSE,"2017-06-13 04:05:00+00",10,11,1
1024,"40","d810f03e-47fb-45f1-a3c5-f8ab1f35f61d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","fe8f916e-eb8a-461d-af45-677bc4475a2b","mlb-2017-oak-sea-2017-05-17-1910","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","regularseason",8,30,"bottom",4,0,4,"40","04","win","loss",FALSE,"2017-05-18 07:10:00+00",4,0,1
1025,"77","76fca10f-7156-467e-983d-309835e7dfc6","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","426576b8-7ffb-4e30-a34e-37fa19e05f22","mlb-2017-was-mia-2017-06-19-1910","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","9ebc3cf3-9559-4b74-b8ad-f15f2c5eae71","Washington","Washington","Nationals","WAS","regularseason",9,0,"top",7,7,14,"77","77","win","loss",FALSE,"2017-06-20 04:10:00+00",8,7,1
1026,"26","62319ff4-69a4-4d19-a6eb-1054e68c39d7","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","7d0b3c23-703c-464e-bf96-d516021fe34f","mlb-2018-sf-atl-2018-05-4-1935","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","regularseason",2,30,"bottom",2,6,8,"26","62","loss","win",FALSE,"2018-05-05 04:35:00+00",4,9,1
1027,"71","d829be75-8acb-4d84-ae9e-87491c4e2932","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","77284b26-e3d9-4e10-beef-dcf094e33484","mlb-2018-tor-sea-2018-08-3-1910","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","regularseason",9,0,"top",1,7,8,"17","71","loss","win",FALSE,"2018-08-04 07:10:00+00",2,7,1
1028,"94","7d0b3c23-703c-464e-bf96-d516021fe34f","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","7d0b3c23-703c-464e-bf96-d516021fe34f","mlb-2018-sf-atl-2018-05-4-1935","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","regularseason",9,30,"end",4,9,13,"49","94","loss","win",TRUE,"2018-05-05 04:35:00+00",4,9,1
1029,"78","ee45fa0f-3da6-4751-a244-142caa8b121d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","ee45fa0f-3da6-4751-a244-142caa8b121d","mlb-2017-sea-kc-2017-08-6-1315","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","regularseason",9,30,"end",7,8,15,"78","87","loss","win",TRUE,"2017-08-06 23:15:00+00",7,8,1
